id,Date,Open,High,Low,Close,Volume,mean_degree,num_tx,mean_tx_value,max_tx_value,min_tx_value,new_address,Futureprice
30,2021-11-28-23-30,57333.21,57441.0,57333.21,57441.0,1.23354015,0.0,0,0.0,0,0,0,57414.94
61,2021-11-28-22-59,56103.95,56142.53,56101.27,56120.81,0.09408873,0.0,0,0.0,0,0,0,56219.09
350,2021-11-28-18-10,53996.25,53997.89,53909.66,53909.66,0.14531216,0.0,0,0.0,0,0,0,53891.4
739,2021-11-28-11-41,54594.25,54594.25,54580.43,54580.43,0.013652,0.0,0,0.0,0,0,0,54527.81
804,2021-11-28-10-36,54407.28,54408.34,54373.38,54408.34,0.0980252,0.0,0,0.0,0,0,0,54438.71
828,2021-11-28-10-12,54286.98,54300.47,54280.95,54300.47,0.4452752,0.0,0,0.0,0,0,0,54318.31
841,2021-11-28-09-59,54372.81,54401.75,54372.81,54380.18,0.73368175,0.0,0,0.0,0,0,0,54327.25
1371,2021-11-28-01-09,54699.19,54699.19,54659.72,54659.72,0.05586,0.0,0,0.0,0,0,0,54676.71
1659,2021-11-27-20-21,55084.02,55111.57,55056.9,55092.22,0.32610551,0.0,0,0.0,0,0,0,55050.49
2420,2021-11-27-07-40,54331.59,54362.24,54331.59,54362.24,0.0508,0.0,0,0.0,0,0,0,54387.02
2528,2021-11-27-05-52,54446.43,54450.64,54439.59,54442.96,0.09175959,0.0,0,0.0,0,0,0,54462.49
2589,2021-11-27-04-51,54564.51,54564.51,54537.88,54537.88,0.01976,0.0,0,0.0,0,0,0,54504.57
2982,2021-11-26-22-18,54241.42,54290.1,54225.46,54257.03,0.43199023,0.0,0,0.0,0,0,0,54245.32
3083,2021-11-26-20-37,54396.32,54403.14,54348.55,54365.01,1.95493795,0.0,0,0.0,0,0,0,54325.45
3124,2021-11-26-19-56,54383.11,54386.06,54347.84,54363.64,3.23088936,0.0,0,0.0,0,0,0,54355.38
3213,2021-11-26-18-27,54063.61,54063.99,53991.01,54041.86,0.50546832,0.0,0,0.0,0,0,0,54034.86
3394,2021-11-26-15-26,54403.37,54510.29,54401.24,54510.29,3.39930264,0.0,0,0.0,0,0,0,54525.5
3516,2021-11-26-13-24,54290.3,54303.11,54250.04,54251.49,1.67414782,0.0,0,0.0,0,0,0,54250.63
3569,2021-11-26-12-31,54266.86,54331.98,54240.55,54297.84,11.36744339,0.0,0,0.0,0,0,0,54331.98
3738,2021-11-26-09-42,55127.38,55173.0,55049.29,55173.0,3.57218561,0.0,0,0.0,0,0,0,55156.73
3805,2021-11-26-08-35,55655.88,55743.92,55517.6,55517.6,5.74082696,0.0,0,0.0,0,0,0,55091.68
4032,2021-11-26-04-48,57717.7,57856.26,57717.7,57835.47,7.4387403,0.0,0,0.0,0,0,0,57829.27
4548,2021-11-25-20-12,58938.12,58966.46,58938.12,58966.35,0.0374742,0.0,0,0.0,0,0,0,58994.43
4566,2021-11-25-19-54,58888.4,58936.11,58888.4,58899.01,1.3429445,0.0,0,0.0,0,0,0,58905.26
4887,2021-11-25-14-33,58710.67,58710.67,58665.43,58665.43,0.07100854,0.0,0,0.0,0,0,0,58619.38
4911,2021-11-25-14-09,58576.38,58611.17,58563.87,58603.23,0.30447694,0.0,0,0.0,0,0,0,58581.1
4959,2021-11-25-13-21,58741.23,58759.5,58698.98,58698.98,0.3229565,0.0,0,0.0,0,0,0,58712.69
5036,2021-11-25-12-04,58180.8,58180.8,58085.35,58130.06,0.21538083,0.0,0,0.0,0,0,0,58148.91
5093,2021-11-25-11-07,57948.68,57969.13,57948.68,57969.13,0.11394443,0.0,0,0.0,0,0,0,57953.81
5113,2021-11-25-10-47,58199.82,58199.82,58130.63,58130.63,0.28795,0.0,0,0.0,0,0,0,58139.86
5384,2021-11-25-06-16,57365.0,57374.08,57339.31,57354.16,1.20211292,0.0,0,0.0,0,0,0,57262.45
6143,2021-11-24-17-37,56598.69,56637.59,56569.33,56614.36,0.48407214,341.40047281323876,723,6.104559871026723E7,2046788181,1406,1068,56618.66
6187,2021-11-24-16-53,56731.2,56749.56,56715.64,56749.56,0.42751352,0.0,0,0.0,0,0,0,56748.4
8069,2021-11-23-09-31,56236.53,56236.53,56123.0,56132.25,2.04086887,0.0,0,0.0,0,0,0,56012.33
8328,2021-11-23-05-12,56746.46,56746.46,56681.89,56715.1,0.89405496,0.0,0,0.0,0,0,0,56669.16
8520,2021-11-23-02-00,56890.96,56924.28,56854.7,56854.7,0.21239819,0.0,0,0.0,0,0,0,56850.98
8657,2021-11-22-23-43,56364.04,56364.04,56364.04,56364.04,1.19265,0.0,0,0.0,0,0,0,56330.15
8782,2021-11-22-21-38,56187.42,56241.51,56157.08,56204.77,1.44784617,0.0,0,0.0,0,0,0,56280.54
9010,2021-11-22-17-50,57476.78,57476.78,57411.11,57436.83,2.89566595,0.0,0,0.0,0,0,0,57443.63
9550,2021-11-22-08-50,57404.32,57428.46,57379.69,57418.76,0.92254163,0.0,0,0.0,0,0,0,57385.63
9671,2021-11-22-06-49,57181.71,57196.89,57181.71,57196.89,0.01059086,0.0,0,0.0,0,0,0,57225.32
9710,2021-11-22-06-10,57435.38,57446.59,57427.26,57446.59,0.27956465,0.0,0,0.0,0,0,0,57397.67
9871,2021-11-22-03-29,57662.36,57665.94,57650.85,57650.85,0.3388243,0.0,0,0.0,0,0,0,57632.14
9983,2021-11-22-01-37,58085.56,58096.65,58085.56,58096.65,0.43046591,0.0,0,0.0,0,0,0,58096.65
79,2021-11-28-22-41,56452.61,56452.61,56434.28,56434.28,0.00986,0.0,0,0.0,0,0,0,56420.05
157,2021-11-28-21-23,55202.01,55240.04,55202.01,55210.14,2.22054513,0.0,0,0.0,0,0,0,55350.25
445,2021-11-28-16-35,54098.43,54109.95,54097.39,54109.95,0.00668,0.0,0,0.0,0,0,0,54100.0
607,2021-11-28-13-53,54271.59,54275.57,54259.15,54259.15,0.02761,0.0,0,0.0,0,0,0,54302.88
619,2021-11-28-13-41,54308.3,54320.29,54308.3,54320.29,0.00824,0.0,0,0.0,0,0,0,54260.0
689,2021-11-28-12-31,54352.15,54396.57,54352.15,54367.73,2.88658058,0.0,0,0.0,0,0,0,54389.2
926,2021-11-28-08-34,54353.59,54353.59,54275.64,54275.64,1.14979546,0.0,0,0.0,0,0,0,54300.35
950,2021-11-28-08-10,54550.85,54551.01,54550.85,54551.01,0.03304369,0.0,0,0.0,0,0,0,54573.11
1082,2021-11-28-05-58,54365.57,54391.0,54365.57,54391.0,0.00243495,0.0,0,0.0,0,0,0,54427.56
1477,2021-11-27-23-23,54696.44,54718.13,54670.73,54691.39,0.92142094,0.0,0,0.0,0,0,0,54681.05
1488,2021-11-27-23-12,54831.87,54835.81,54831.87,54835.81,0.00555,0.0,0,0.0,0,0,0,54840.79
1599,2021-11-27-21-21,54066.53,54078.68,54045.04,54045.04,0.06379315,0.0,0,0.0,0,0,0,54111.08
1604,2021-11-27-21-16,54166.03,54204.87,54158.63,54204.87,0.16448826,0.0,0,0.0,0,0,0,54128.23
1733,2021-11-27-19-07,54986.14,55025.3,54986.14,55025.3,0.38057967,0.0,0,0.0,0,0,0,55016.48
2033,2021-11-27-14-07,55265.11,55265.11,55248.74,55248.82,0.00623,0.0,0,0.0,0,0,0,55191.57
2045,2021-11-27-13-55,55124.85,55124.85,55113.1,55113.1,0.0049,0.0,0,0.0,0,0,0,55019.29
2173,2021-11-27-11-47,54672.62,54730.31,54672.62,54730.31,0.01132441,0.0,0,0.0,0,0,0,54649.02
2244,2021-11-27-10-36,54745.88,54777.96,54732.71,54777.96,0.097166,0.0,0,0.0,0,0,0,54851.85
2396,2021-11-27-08-04,54523.39,54547.51,54500.89,54544.7,0.08221875,0.0,0,0.0,0,0,0,54549.89
2753,2021-11-27-02-07,54396.0,54398.76,54318.01,54318.01,0.62742074,0.0,0,0.0,0,0,0,54302.93
2906,2021-11-26-23-34,53712.53,53754.91,53703.35,53727.03,0.18764571,0.0,0,0.0,0,0,0,53805.63
3159,2021-11-26-19-21,54245.52,54279.05,54233.18,54279.05,1.58181111,0.0,0,0.0,0,0,0,54321.97
3160,2021-11-26-19-20,54256.81,54272.52,54211.08,54220.63,1.15379389,129.150599078341,2960,7.171615325424929E7,2088546000,939,5028,54279.05
3325,2021-11-26-16-35,54477.41,54521.69,54463.32,54494.91,3.76329681,0.0,0,0.0,0,0,0,54516.13
3545,2021-11-26-12-55,54200.27,54312.87,54191.58,54256.16,2.07011179,0.0,0,0.0,0,0,0,54270.19
3558,2021-11-26-12-42,54033.43,54066.86,53964.15,53995.85,35.860698,0.0,0,0.0,0,0,0,54041.57
3621,2021-11-26-11-39,54319.25,54386.11,54229.93,54371.73,5.26860756,0.0,0,0.0,0,0,0,54331.84
3765,2021-11-26-09-15,55333.89,55393.59,55300.0,55344.0,8.15935557,0.0,0,0.0,0,0,0,55442.8
4098,2021-11-26-03-42,58113.73,58143.72,58094.64,58134.13,0.72361908,0.0,0,0.0,0,0,0,58100.36
4399,2021-11-25-22-41,58878.9,58901.79,58878.9,58901.79,0.27041278,0.0,0,0.0,0,0,0,58898.85
4875,2021-11-25-14-45,58617.86,58681.71,58617.86,58681.71,0.23089299,0.0,0,0.0,0,0,0,58670.42
5074,2021-11-25-11-26,58095.65,58095.65,58001.26,58001.26,0.26169712,0.0,0,0.0,0,0,0,58001.26
5165,2021-11-25-09-55,57723.17,57799.0,57723.17,57799.0,1.11706374,0.0,0,0.0,0,0,0,57751.09
5269,2021-11-25-08-11,57821.0,57836.78,57819.42,57836.02,4.01248933,152.05678421996413,1528,4.493546286555184E7,2071997695,883,3877,57935.08
5334,2021-11-25-07-06,57380.0,57380.0,57351.28,57365.12,0.51071727,0.0,0,0.0,0,0,0,57355.74
5485,2021-11-25-04-35,57370.21,57404.35,57370.21,57399.21,0.13307145,0.0,0,0.0,0,0,0,57248.41
5592,2021-11-25-02-48,57605.47,57605.47,57578.84,57592.36,0.10928104,0.0,0,0.0,0,0,0,57533.9
5857,2021-11-24-22-23,57286.15,57286.15,57271.51,57274.31,0.02270201,0.0,0,0.0,0,0,0,57309.96
6042,2021-11-24-19-18,56666.43,56666.43,56648.51,56650.2,0.57956825,0.0,0,0.0,0,0,0,56692.17
6136,2021-11-24-17-44,56554.37,56569.63,56554.37,56569.63,0.13812319,0.0,1,6.25E8,625000000,625000000,0,56620.12
6212,2021-11-24-16-28,56671.1,56671.1,56634.95,56661.12,0.35397135,0.0,0,0.0,0,0,0,56671.71
6312,2021-11-24-14-48,55970.06,55992.73,55967.06,55989.1,1.10051583,0.0,0,0.0,0,0,0,55988.46
6344,2021-11-24-14-16,56153.85,56153.85,56094.94,56094.94,1.51083692,89.2622160407974,2558,6.081586271046229E7,2120123644,563,5611,56063.97
6528,2021-11-24-11-12,56511.77,56527.8,56470.99,56505.67,0.3024847,80.21359312111232,3200,4.220151112413576E7,2069996326,440,6386,56505.93
6575,2021-11-24-10-25,56793.71,56793.71,56758.84,56758.84,0.0986599,0.0,0,0.0,0,0,0,56723.64
6994,2021-11-24-03-26,56373.91,56378.85,56355.97,56365.13,0.70385496,0.0,0,0.0,0,0,0,56369.84
7174,2021-11-24-00-26,57591.25,57591.25,57553.07,57556.91,0.12805,0.0,0,0.0,0,0,0,57545.69
7269,2021-11-23-22-51,57544.45,57564.03,57502.16,57502.16,0.54934112,0.0,0,0.0,0,0,0,57485.76
7387,2021-11-23-20-53,57689.2,57716.69,57673.32,57712.49,5.5406295,0.0,0,0.0,0,0,0,57794.3
7659,2021-11-23-16-21,57407.22,57452.5,57358.48,57408.21,2.79407615,146.31244549644947,2289,5.653970375369458E7,2069606319,1234,4203,57350.0
7665,2021-11-23-16-15,57229.25,57277.82,57164.83,57274.44,8.9327154,0.0,0,0.0,0,0,0,57570.08
7980,2021-11-23-11-00,56413.71,56464.85,56331.74,56403.56,3.02995464,0.0,0,0.0,0,0,0,56448.05
8333,2021-11-23-05-07,56802.34,56835.53,56802.34,56824.48,0.65971396,0.0,0,0.0,0,0,0,56863.91
8976,2021-11-22-18-24,57241.3,57271.53,57241.3,57260.8,0.01451,0.0,0,0.0,0,0,0,57240.87
8996,2021-11-22-18-04,57460.7,57460.7,57364.67,57364.67,0.57564886,0.0,0,0.0,0,0,0,57401.42
9003,2021-11-22-17-57,57427.75,57428.33,57426.68,57426.68,0.02217,0.0,0,0.0,0,0,0,57432.63
9017,2021-11-22-17-43,57405.75,57438.93,57405.75,57438.93,0.40138161,0.0,0,0.0,0,0,0,57406.72
9295,2021-11-22-13-05,57248.39,57248.39,57200.0,57216.96,3.99901119,0.0,0,0.0,0,0,0,57194.61
9300,2021-11-22-13-00,57213.1,57259.3,57207.33,57259.3,1.87152649,0.0,0,0.0,0,0,0,57252.19
9471,2021-11-22-10-09,57144.37,57170.78,57144.37,57161.55,0.99883481,0.0,0,0.0,0,0,0,57234.1
9482,2021-11-22-09-58,57238.17,57251.91,57206.81,57251.91,0.78897543,0.0,0,0.0,0,0,0,57204.97
9919,2021-11-22-02-41,57747.71,57797.19,57747.71,57797.19,0.01076704,0.0,0,0.0,0,0,0,57759.29
106,2021-11-28-22-14,56582.79,56597.42,56555.57,56560.91,1.34594904,0.0,0,0.0,0,0,0,56704.14
216,2021-11-28-20-24,54744.71,54791.7,54743.08,54791.7,0.81092839,272.9092503288032,413,4.94033933475E7,2014543633,1840,994,54776.62
254,2021-11-28-19-46,54779.49,54833.53,54779.49,54817.85,0.04174712,0.0,0,0.0,0,0,0,54833.53
422,2021-11-28-16-58,54227.52,54234.58,54212.82,54234.58,0.04949688,0.0,0,0.0,0,0,0,54223.28
779,2021-11-28-11-01,54782.72,54835.41,54776.01,54811.29,0.2456351,0.0,0,0.0,0,0,0,54869.6
802,2021-11-28-10-38,54434.96,54434.96,54427.35,54427.35,0.04793,0.0,0,0.0,0,0,0,54471.69
813,2021-11-28-10-27,54342.57,54342.57,54329.51,54333.1,0.01899,0.0,0,0.0,0,0,0,54348.09
1123,2021-11-28-05-17,54216.27,54341.96,54216.27,54341.96,0.3476031,0.0,0,0.0,0,0,0,54359.17
1181,2021-11-28-04-19,54075.0,54158.31,54075.0,54158.31,0.6120147,0.0,0,0.0,0,0,0,54103.88
1436,2021-11-28-00-04,54603.11,54615.69,54603.11,54615.69,0.01194712,0.0,0,0.0,0,0,0,54762.53
1511,2021-11-27-22-49,54885.16,54898.61,54873.06,54873.06,0.07448,0.0,0,0.0,0,0,0,54900.0
1573,2021-11-27-21-47,54422.44,54422.44,54407.98,54419.01,0.01907,0.0,0,0.0,0,0,0,54445.9
1656,2021-11-27-20-24,55076.68,55094.51,55076.68,55094.51,0.02496,0.0,0,0.0,0,0,0,55076.19
1912,2021-11-27-16-08,55051.1,55065.09,55044.92,55047.68,0.34333158,0.0,0,0.0,0,0,0,55098.04
2215,2021-11-27-11-05,54861.1,54867.1,54828.69,54828.69,0.33306101,0.0,0,0.0,0,0,0,54771.22
2446,2021-11-27-07-14,54391.77,54440.47,54391.77,54429.67,0.01491806,0.0,0,0.0,0,0,0,54429.67
2450,2021-11-27-07-10,54387.67,54387.67,54387.67,54387.67,0.023,0.0,0,0.0,0,0,0,54355.15
2584,2021-11-27-04-56,54502.68,54537.2,54502.68,54537.2,0.03920204,0.0,0,0.0,0,0,0,54525.74
2828,2021-11-27-00-52,54265.24,54265.24,54192.24,54208.18,0.16477159,189.8984604105572,999,5.785379747560976E7,1481910276,413,3603,54199.72
2932,2021-11-26-23-08,54117.76,54147.37,54102.13,54105.64,0.41164051,0.0,0,0.0,0,0,0,54145.64
3092,2021-11-26-20-28,54381.42,54406.55,54380.66,54383.04,0.28030073,0.0,0,0.0,0,0,0,54411.17
3240,2021-11-26-18-00,54275.08,54275.08,54200.98,54253.06,5.14043764,0.0,0,0.0,0,0,0,54218.09
3455,2021-11-26-14-25,54754.9,54766.08,54675.41,54689.28,3.66949766,67.95085910652921,3323,5.272444515854032E7,2117246649,1181,7795,54752.39
3561,2021-11-26-12-39,54179.76,54300.62,54169.42,54248.32,2.62295179,0.0,0,0.0,0,0,0,54055.18
3646,2021-11-26-11-14,54195.32,54344.99,54169.37,54322.45,7.63610411,0.0,0,0.0,0,0,0,54241.88
3889,2021-11-26-07-11,57616.51,57656.56,57611.65,57636.37,2.77169493,104.45742640313568,1831,1.0962695368004587E8,2115757319,1226,6132,57577.74
4294,2021-11-26-00-26,58789.62,58839.61,58770.0,58798.44,1.3901759,0.0,0,0.0,0,0,0,58852.09
4375,2021-11-25-23-05,59095.03,59119.42,59063.88,59119.42,0.27008799,0.0,0,0.0,0,0,0,59200.43
4549,2021-11-25-20-11,58911.71,58911.71,58900.0,58907.53,0.14534,0.0,0,0.0,0,0,0,58966.35
4802,2021-11-25-15-58,59151.46,59151.46,59029.57,59087.34,2.24344904,0.0,0,0.0,0,0,0,59130.84
5316,2021-11-25-07-24,57479.06,57519.16,57479.06,57519.16,0.16035909,193.2972641178534,1148,6.379635859532374E7,1854939387,0,2765,57476.26
6306,2021-11-24-14-54,56181.1,56181.1,56118.38,56127.86,2.45458888,0.0,0,0.0,0,0,0,56151.23
6512,2021-11-24-11-28,56541.33,56565.4,56521.25,56533.78,1.79686706,0.0,0,0.0,0,0,0,56572.8
6548,2021-11-24-10-52,56550.82,56574.66,56550.82,56574.66,2.9738365,0.0,0,0.0,0,0,0,56557.41
6725,2021-11-24-07-55,56519.37,56519.37,56487.34,56505.11,0.04964416,0.0,0,0.0,0,0,0,56537.93
6848,2021-11-24-05-52,56606.83,56606.83,56606.83,56606.83,0.018,0.0,0,0.0,0,0,0,56572.72
6905,2021-11-24-04-55,56583.97,56612.33,56573.4,56612.33,1.41126546,0.0,0,0.0,0,0,0,56612.33
7143,2021-11-24-00-57,57575.15,57575.15,57572.6,57572.6,0.01183,0.0,0,0.0,0,0,0,57557.79
7155,2021-11-24-00-45,57690.21,57690.21,57690.21,57690.21,0.00942,0.0,0,0.0,0,0,0,57615.9
7199,2021-11-24-00-01,57630.8,57630.8,57581.58,57587.74,0.37078308,0.0,0,0.0,0,0,0,57648.73
7210,2021-11-23-23-50,57655.06,57657.67,57621.43,57639.24,0.53426035,0.0,0,0.0,0,0,0,57665.62
7277,2021-11-23-22-43,57688.54,57688.54,57654.87,57654.87,0.07570348,0.0,0,0.0,0,0,0,57633.87
7694,2021-11-23-15-46,57208.27,57216.32,57148.5,57207.48,8.19231583,0.0,0,0.0,0,0,0,57254.71
7778,2021-11-23-14-22,56827.89,56875.04,56827.89,56865.41,0.07964309,0.0,0,0.0,0,0,0,56865.82
8094,2021-11-23-09-06,56428.86,56463.01,56373.94,56452.41,0.3976991,0.0,0,0.0,0,0,0,56637.95
8289,2021-11-23-05-51,56532.02,56549.57,56517.78,56520.07,2.37187038,0.0,0,0.0,0,0,0,56541.44
8403,2021-11-23-03-57,56924.67,56971.86,56924.67,56944.36,2.1273616,0.0,0,0.0,0,0,0,56976.42
8714,2021-11-22-22-46,56608.73,56608.73,56558.35,56604.65,0.0751439,0.0,0,0.0,0,0,0,56693.0
8773,2021-11-22-21-47,56078.95,56133.23,55963.22,55968.44,5.18406587,0.0,0,0.0,0,0,0,56043.96
8888,2021-11-22-19-52,56073.97,56112.59,56000.0,56000.0,5.93765318,0.0,0,0.0,0,0,0,55904.98
9076,2021-11-22-16-44,57934.36,57934.36,57892.16,57911.42,0.36382255,0.0,0,0.0,0,0,0,57976.63
9404,2021-11-22-11-16,57524.76,57524.76,57468.93,57477.18,0.05807521,0.0,0,0.0,0,0,0,57478.86
9642,2021-11-22-07-18,57555.28,57587.34,57543.25,57553.9,0.27289904,0.0,0,0.0,0,0,0,57525.69
9804,2021-11-22-04-36,57316.83,57332.23,57285.29,57332.23,0.72378827,0.0,0,0.0,0,0,0,57343.43
9998,2021-11-22-01-22,57797.36,57834.86,57780.81,57834.86,1.05420123,0.0,0,0.0,0,0,0,57909.43
282,2021-11-28-19-18,54544.93,54565.73,54500.15,54531.33,2.0049966,0.0,0,0.0,0,0,0,54625.55
637,2021-11-28-13-23,54340.73,54340.73,54298.65,54298.65,0.0226,0.0,0,0.0,0,0,0,54312.22
958,2021-11-28-08-02,54538.47,54538.47,54522.7,54522.7,0.10110044,0.0,0,0.0,0,0,0,54520.04
1011,2021-11-28-07-09,54515.01,54515.01,54510.64,54510.64,0.00397,0.0,0,0.0,0,0,0,54520.37
1145,2021-11-28-04-55,54086.18,54086.18,54080.91,54080.91,1.38780068,0.0,0,0.0,0,0,0,54023.0
1213,2021-11-28-03-47,54215.57,54267.74,54209.69,54209.69,0.3680062,0.0,0,0.0,0,0,0,54209.17
1418,2021-11-28-00-22,54795.64,54812.69,54781.62,54812.69,0.21189202,0.0,0,0.0,0,0,0,54785.37
1516,2021-11-27-22-44,54836.14,54836.14,54813.84,54834.5,0.16821883,0.0,0,0.0,0,0,0,54812.13
1593,2021-11-27-21-27,54254.45,54269.26,54254.45,54268.32,0.26639999,0.0,0,0.0,0,0,0,54231.12
2298,2021-11-27-09-42,54894.8,54919.22,54891.71,54901.36,0.04372324,0.0,0,0.0,0,0,0,54872.84
2299,2021-11-27-09-41,54883.1,54887.02,54873.74,54887.02,0.01426884,0.0,0,0.0,0,0,0,54901.36
2561,2021-11-27-05-19,54460.98,54467.28,54450.6,54467.28,0.12379004,0.0,0,0.0,0,0,0,54521.5
3064,2021-11-26-20-56,54590.21,54599.75,54562.76,54562.76,0.59573059,0.0,0,0.0,0,0,0,54598.22
3126,2021-11-26-19-54,54391.93,54420.75,54386.84,54409.44,1.56026361,0.0,0,0.0,0,0,0,54383.11
3201,2021-11-26-18-39,54224.39,54307.25,54213.69,54307.25,0.28945879,0.0,0,0.0,0,0,0,54288.0
3353,2021-11-26-16-07,54299.45,54366.86,54299.45,54366.86,0.53753,0.0,0,0.0,0,0,0,54397.87
3517,2021-11-26-13-23,54243.07,54309.84,54219.61,54309.84,6.25980676,0.0,0,0.0,0,0,0,54251.49
3668,2021-11-26-10-52,54701.12,54798.12,54500.51,54568.15,3.61476307,110.60481517509727,3013,4.277298006589279E7,2117255613,970,5946,54505.7
3669,2021-11-26-10-51,54505.0,54732.37,54400.0,54668.24,13.48446122,0.0,0,0.0,0,0,0,54568.15
3694,2021-11-26-10-26,54701.37,54712.91,54673.18,54691.08,3.09701071,0.0,0,0.0,0,0,0,54652.22
4769,2021-11-25-16-31,59110.65,59160.21,59110.65,59160.21,0.23811806,99.30775424752396,3265,6.943613079237555E7,2112637572,1825,6108,59102.16
5237,2021-11-25-08-43,57784.6,57787.27,57771.45,57783.94,0.18570033,0.0,0,0.0,0,0,0,57753.34
5278,2021-11-25-08-02,57758.83,57782.58,57747.04,57747.04,3.00243454,0.0,0,0.0,0,0,0,57774.76
5415,2021-11-25-05-45,57134.49,57157.91,57120.26,57130.69,0.71858988,110.14431253008182,2944,7.33681735322637E7,2111274976,0,7988,57164.64
5443,2021-11-25-05-17,57269.66,57269.66,57222.07,57242.43,0.07725916,0.0,0,0.0,0,0,0,57234.19
5460,2021-11-25-05-00,57281.61,57283.26,57257.98,57257.98,0.08187,0.0,0,0.0,0,0,0,57263.68
5516,2021-11-25-04-04,57739.87,57754.27,57735.42,57754.27,0.52253,0.0,0,0.0,0,0,0,57735.41
5744,2021-11-25-00-16,57230.87,57297.66,57230.87,57286.5,2.30223968,124.85319660014783,3229,4.060166791925269E7,2063885872,395,5564,57332.55
5833,2021-11-24-22-47,57047.8,57047.8,57003.78,57003.78,1.38338073,0.0,0,0.0,0,0,0,56965.82
5854,2021-11-24-22-26,57280.81,57280.81,57262.62,57262.8,0.01269701,0.0,0,0.0,0,0,0,57194.12
5880,2021-11-24-22-00,57369.92,57370.83,57348.31,57361.24,0.19512593,0.0,0,0.0,0,0,0,57376.45
6093,2021-11-24-18-27,56989.65,56989.65,56986.77,56986.77,0.11155,0.0,0,0.0,0,0,0,57006.43
6118,2021-11-24-18-02,56622.2,56622.2,56562.88,56611.18,0.23656955,0.0,0,0.0,0,0,0,56630.21
6277,2021-11-24-15-23,56299.01,56331.15,56258.59,56260.88,0.47439984,0.0,0,0.0,0,0,0,56250.41
6365,2021-11-24-13-55,56085.92,56265.48,56052.81,56210.53,6.92575972,0.0,0,0.0,0,0,0,56301.11
6487,2021-11-24-11-53,56692.98,56719.4,56687.42,56687.42,0.36281214,94.71924029727498,2837,6.31606724857555E7,2083566426,877,6800,56706.55
6573,2021-11-24-10-27,56778.75,56778.75,56742.45,56742.45,0.27561444,0.0,0,0.0,0,0,0,56723.64
6707,2021-11-24-08-13,56460.32,56478.15,56432.96,56474.34,2.52466,0.0,0,0.0,0,0,0,56480.02
7092,2021-11-24-01-48,57272.22,57272.22,57248.99,57250.59,0.04329,0.0,0,0.0,0,0,0,57249.1
7258,2021-11-23-23-02,57544.48,57629.66,57544.48,57629.66,0.19720718,0.0,0,0.0,0,0,0,57595.36
7368,2021-11-23-21-12,57596.57,57618.46,57585.24,57586.14,0.13832105,123.10951483749412,1129,2.0523896855871886E7,1747408903,411,1425,57655.53
7740,2021-11-23-15-00,57698.12,57758.83,57630.21,57666.5,6.04089359,0.0,0,0.0,0,0,0,57496.93
7815,2021-11-23-13-45,56846.04,56846.04,56713.23,56713.23,0.70548005,0.0,0,0.0,0,0,0,56747.43
8039,2021-11-23-10-01,56543.46,56584.54,56471.12,56471.12,1.22464249,0.0,0,0.0,0,0,0,56429.39
8178,2021-11-23-07-42,56061.92,56110.27,56061.92,56110.27,0.57698813,0.0,0,0.0,0,0,0,56089.21
8214,2021-11-23-07-06,56339.51,56339.51,56303.85,56303.85,0.10359142,0.0,0,0.0,0,0,0,56313.72
8613,2021-11-23-00-27,56786.52,56854.52,56737.91,56744.5,3.43266995,0.0,0,0.0,0,0,0,56686.55
8847,2021-11-22-20-33,56123.29,56190.69,56105.59,56190.69,1.40865816,0.0,0,0.0,0,0,0,56199.4
8861,2021-11-22-20-19,56388.53,56388.53,56298.75,56298.75,1.1483343,0.0,0,0.0,0,0,0,56332.49
9087,2021-11-22-16-33,57962.13,58034.44,57962.13,57993.56,0.21508527,0.0,0,0.0,0,0,0,57962.23
9740,2021-11-22-05-40,57370.06,57400.68,57370.06,57390.9,0.1846562,0.0,0,0.0,0,0,0,57324.25
9745,2021-11-22-05-35,57339.95,57340.0,57294.67,57334.26,14.22004006,0.0,0,0.0,0,0,0,57344.46
10031,2021-11-22-00-49,58294.11,58294.11,58294.11,58294.11,0.001,0.0,0,0.0,0,0,0,58218.17
10046,2021-11-22-00-34,58298.25,58298.25,58249.0,58249.0,0.13321478,0.0,0,0.0,0,0,0,58323.94
1398,2021-11-28-00-42,54359.89,54366.37,54359.71,54366.37,0.86479,0.0,0,0.0,0,0,0,54399.35
1901,2021-11-27-16-19,55144.4,55144.4,55126.6,55126.6,0.02107077,0.0,0,0.0,0,0,0,55066.5
2005,2021-11-27-14-35,55035.34,55035.89,54982.08,54982.08,0.03064889,0.0,0,0.0,0,0,0,54974.1
2027,2021-11-27-14-13,55216.01,55234.95,55216.01,55229.77,0.278,0.0,0,0.0,0,0,0,55241.84
2171,2021-11-27-11-49,54605.0,54605.0,54605.0,54605.0,3.7516E-4,0.0,0,0.0,0,0,0,54588.1
2236,2021-11-27-10-44,54844.97,54844.97,54825.28,54840.44,0.04130985,0.0,0,0.0,0,0,0,54824.17
2413,2021-11-27-07-47,54407.82,54407.82,54399.54,54407.61,0.00398,0.0,0,0.0,0,0,0,54407.82
2416,2021-11-27-07-44,54375.36,54407.42,54375.36,54407.42,0.01747357,0.0,0,0.0,0,0,0,54389.61
2627,2021-11-27-04-13,54413.94,54413.94,54372.97,54375.66,0.12909496,0.0,0,0.0,0,0,0,54362.53
2915,2021-11-26-23-25,53856.54,53912.56,53830.0,53841.8,1.36102505,0.0,0,0.0,0,0,0,53817.0
